2017-10-10 01:06:05 INFO  LibServer:34 - Binding to port 5050
@2017-10-10 01:06:05 INFO  LibServer:111 - Output to 127.0.0.1:59833 What can I do for you?Menu:Create User/Title/Item,Delete User/Title/Item,Monitor System.

@2017-10-10 01:06:05 INFO  LibServer:102 - Input from 127.0.0.1:59833 Create title
@2017-10-10 01:06:05 INFO  LibServer:111 - Output to 127.0.0.1:59833 Please Input Title Info:'ISBN,title'

@2017-10-10 01:06:05 INFO  LibServer:102 - Input from 127.0.0.1:59833 777788899,wrong
@2017-10-10 01:06:05 INFO  LibServer:111 - Output to 127.0.0.1:59833 Your input should in this format:'ISBN,title',ISBN should be a 13-digit number

@2017-10-10 01:06:05 INFO  LibServer:102 - Input from 127.0.0.1:59833 Create title
@2017-10-10 01:06:05 INFO  LibServer:111 - Output to 127.0.0.1:59833 Your input should in this format:'ISBN,title',ISBN should be a 13-digit number

@2017-10-10 01:06:05 INFO  LibServer:102 - Input from 127.0.0.1:59833 9781442668584,Harry Potter
@2017-10-10 01:06:05 INFO  String:52 - Operation:Create New Title;Title Info:[9781442668584,Harry Potter];State:Fail;Reason:The ISBN already existed.
@2017-10-10 01:06:05 INFO  LibServer:111 - Output to 127.0.0.1:59833 The Title Already Exists!


@2017-10-10 01:06:05 INFO  LibClient:32 - 59834 : Connected to server: /127.0.0.1
@2017-10-10 01:06:05 INFO  LibServer:72 - Client accepted : Client Address : [/127.0.0.1:59834] Client Socket: [59834 ]

@2017-10-10 01:06:05 INFO  LibClient:33 - 59834 : Connected to portid: 59834
@2017-10-10 01:06:05 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 01:06:05 INFO  LibServer:102 - Input from 127.0.0.1:59834 Hello
@2017-10-10 01:06:05 INFO  LibServer:119 - Output to 127.0.0.1:59834 Who Are you?Clerk or User?

@2017-10-10 01:06:05 INFO  LibServer:102 - Input from 127.0.0.1:59834 Clerk
@2017-10-10 01:06:05 INFO  LibServer:111 - Output to 127.0.0.1:59834 Please Input The Password:

@2017-10-10 01:06:05 INFO  LibServer:102 - Input from 127.0.0.1:59834 admin
@2017-10-10 01:06:05 INFO  LibServer:111 - Output to 127.0.0.1:59834 What can I do for you?Menu:Create User/Title/Item,Delete User/Title/Item,Monitor System.

@2017-10-10 01:06:05 INFO  LibServer:102 - Input from 127.0.0.1:59834 Create title
@2017-10-10 01:06:05 INFO  LibServer:111 - Output to 127.0.0.1:59834 Please Input Title Info:'ISBN,title'

@2017-10-10 01:06:05 INFO  LibServer:102 - Input from 127.0.0.1:59834 '123456789985,gud book'
@2017-10-10 01:06:05 INFO  String:49 - Operation:Create New Title;Title Info:['123456789985,gud book'];State:Success
@2017-10-10 01:06:05 INFO  LibServer:111 - Output to 127.0.0.1:59834 Success!


@2017-10-10 01:06:05 INFO  LibClient:32 - 59835 : Connected to server: /127.0.0.1
@2017-10-10 01:06:05 INFO  LibServer:72 - Client accepted : Client Address : [/127.0.0.1:59835] Client Socket: [59835 ]

@2017-10-10 01:06:05 INFO  LibClient:33 - 59835 : Connected to portid: 59835
@2017-10-10 01:06:05 INFO  LibServer:63 - Waiting for a client ...
@2017-10-10 01:06:05 INFO  LibServer:102 - Input from 127.0.0.1:59835 Hello
@2017-10-10 01:06:05 INFO  LibServer:119 - Output to 127.0.0.1:59835 Who Are you?Clerk or User?

@2017-10-10 01:06:05 INFO  LibServer:102 - Input from 127.0.0.1:59835 Clerk
@2017-10-10 01:06:05 INFO  LibServer:111 - Output to 127.0.0.1:59835 Please Input The Password:

@2017-10-10 01:06:05 INFO  LibServer:102 - Input from 127.0.0.1:59835 admin
@2017-10-10 01:06:05 INFO  LibServer:111 - Output to 127.0.0.1:59835 What can I do for you?Menu:Create User/Title/Item,Delete User/Title/Item,Monitor System.

@2017-10-10 01:06:05 INFO  LibServer:102 - Input from 127.0.0.1:59835 Create title
@2017-10-10 01:06:05 INFO  LibServer:111 - Output to 127.0.0.1:59835 Please Input Title Info:'ISBN,title'

@2017-10-10 01:06:05 INFO  LibServer:102 - Input from 127.0.0.1:59835 777788899,wrong
@2017-10-10 01:06:05 INFO  LibServer:111 - Output to 127.0.0.1:59835 Your input should in this format:'ISBN,title',ISBN should be a 13-digit number

@2017-10-10 01:06:05 INFO  LibServer:102 - Input from 127.0.0.1:59835 Create title
@2017-10-10 01:06:05 INFO  LibServer:111 - Output to 127.0.0.1:59835 Your input should in this format:'ISBN,title',ISBN should be a 13-digit number

@2017-10-10 01:06:05 INFO  LibServer:102 - Input from 127.0.0.1:59835 '123333789985,gudder book'
@2017-10-10 01:06:05 INFO  String:49 - Operation:Create New Title;Title Info:['123333789985,gudder book'];State:Success
@2017-10-10 01:06:05 INFO  LibServer:111 - Output to 127.0.0.1:59835 Success!

@
